provider,power,fuel,N
110.0,2.0,4.0,0.0
110.0,2.0,5.0,11.489463652462574
110.0,2.0,6.0,0.0
110.0,3.0,1.0,0.0
110.0,3.0,2.0,0.0
110.0,3.0,3.0,0.0
110.0,3.0,4.0,0.0
110.0,3.0,5.0,11.492669509443786
110.0,3.0,6.0,0.0
110.0,4.0,1.0,0.0
110.0,4.0,2.0,0.0
110.0,4.0,3.0,0.0
110.0,4.0,4.0,0.0
110.0,4.0,5.0,11.489777662208102
110.0,4.0,6.0,0.0
110.0,5.0,1.0,0.0
110.0,5.0,2.0,0.0
110.0,5.0,3.0,0.0
110.0,5.0,4.0,0.0
110.0,5.0,5.0,0.0
110.0,5.0,6.0,0.0
110.0,6.0,1.0,0.0
110.0,6.0,2.0,0.0
110.0,6.0,3.0,0.0
110.0,6.0,4.0,0.0
110.0,6.0,5.0,0.0
110.0,6.0,6.0,0.0
110.0,7.0,1.0,0.0
110.0,7.0,2.0,0.0
110.0,7.0,3.0,0.0
110.0,7.0,4.0,0.0
110.0,7.0,5.0,11.489903669980698
110.0,7.0,6.0,0.0
110.0,8.0,1.0,0.0
110.0,8.0,2.0,0.0
110.0,8.0,3.0,0.0
110.0,8.0,4.0,0.0
110.0,8.0,5.0,0.0
110.0,8.0,6.0,0.0
110.0,9.0,1.0,0.0
110.0,9.0,2.0,0.0
110.0,9.0,3.0,0.0
110.0,9.0,4.0,0.0
110.0,9.0,5.0,0.0
110.0,9.0,6.0,0.0
110.0,10.0,1.0,0.0
110.0,10.0,2.0,0.0
110.0,10.0,3.0,0.0
110.0,10.0,4.0,0.0
110.0,10.0,5.0,8.830301991351979
110.0,10.0,6.0,0.0
110.0,11.0,1.0,0.0
110.0,11.0,2.0,0.0
110.0,11.0,3.0,0.0
110.0,11.0,4.0,0.0
110.0,11.0,5.0,10.846312439731431
110.0,11.0,6.0,0.0
110.0,12.0,1.0,0.0
110.0,12.0,2.0,0.0
110.0,12.0,3.0,0.0
110.0,12.0,4.0,0.0
110.0,12.0,5.0,0.0
110.0,12.0,6.0,0.0
110.0,13.0,1.0,0.0
110.0,13.0,2.0,0.0
110.0,13.0,3.0,0.0
110.0,13.0,4.0,0.0
110.0,13.0,5.0,0.0
110.0,13.0,6.0,0.0
110.0,14.0,1.0,0.0
110.0,14.0,2.0,0.0
110.0,14.0,3.0,0.0
110.0,14.0,4.0,0.0
110.0,14.0,5.0,0.0
110.0,14.0,6.0,0.0
111.0,1.0,1.0,0.0
111.0,1.0,2.0,0.0
111.0,1.0,3.0,0.0
111.0,1.0,4.0,0.0
111.0,1.0,5.0,0.0
111.0,1.0,6.0,0.0
111.0,2.0,1.0,0.0
111.0,2.0,2.0,0.0
111.0,2.0,3.0,0.0
111.0,2.0,4.0,0.0
111.0,2.0,5.0,27.001258979147547
111.0,2.0,6.0,10.812523503989699
111.0,3.0,1.0,0.0
111.0,3.0,2.0,0.0
111.0,3.0,3.0,0.0
111.0,3.0,4.0,0.0
111.0,3.0,5.0,27.01618309265061
111.0,3.0,6.0,10.815186002319107
111.0,4.0,1.0,0.0
111.0,4.0,2.0,0.0
111.0,4.0,3.0,0.0
111.0,4.0,4.0,0.0
111.0,4.0,5.0,27.004515260783936
111.0,4.0,6.0,10.813088158700113
111.0,5.0,1.0,0.0
111.0,5.0,2.0,0.0
111.0,5.0,3.0,0.0
111.0,5.0,4.0,0.0
111.0,5.0,5.0,0.0
111.0,5.0,6.0,0.0
111.0,6.0,1.0,0.0
111.0,6.0,2.0,0.0
111.0,6.0,3.0,0.0
111.0,6.0,4.0,0.0
111.0,6.0,5.0,16.42753691333834
111.0,6.0,6.0,0.0
111.0,7.0,1.0,0.0
111.0,7.0,2.0,0.0
111.0,7.0,3.0,0.0
111.0,7.0,4.0,0.0
111.0,7.0,5.0,27.00231520999537
111.0,7.0,6.0,10.812554292706174
111.0,8.0,1.0,0.0
111.0,8.0,2.0,0.0
111.0,8.0,3.0,0.0
111.0,8.0,4.0,0.0
111.0,8.0,5.0,8.480262633460837
111.0,8.0,6.0,0.0
111.0,9.0,1.0,0.0
111.0,9.0,2.0,0.0
111.0,9.0,3.0,0.0
111.0,9.0,4.0,0.0
111.0,9.0,5.0,0.0
111.0,9.0,6.0,0.0
111.0,10.0,1.0,0.0
111.0,10.0,2.0,0.0
111.0,10.0,3.0,0.0
111.0,10.0,4.0,0.0
111.0,10.0,5.0,24.348347774649035
111.0,10.0,6.0,7.478197444135567
111.0,11.0,1.0,0.0
111.0,11.0,2.0,0.0
111.0,11.0,3.0,0.0
111.0,11.0,4.0,0.0
111.0,11.0,5.0,26.35615758845406
111.0,11.0,6.0,9.221804036688624
111.0,12.0,1.0,0.0
111.0,12.0,2.0,0.0
111.0,12.0,3.0,0.0
111.0,12.0,4.0,0.0
111.0,12.0,5.0,8.490964331682708
111.0,12.0,6.0,0.0
111.0,13.0,1.0,0.0
111.0,13.0,2.0,0.0
111.0,13.0,3.0,0.0
111.0,13.0,4.0,0.0
111.0,13.0,5.0,9.899116868768552
111.0,13.0,6.0,0.0
111.0,14.0,1.0,0.0
111.0,14.0,2.0,0.0
111.0,14.0,3.0,0.0
111.0,14.0,4.0,0.0
111.0,14.0,5.0,0.0
111.0,14.0,6.0,0.0
112.0,1.0,1.0,0.0
112.0,1.0,2.0,0.0
112.0,1.0,3.0,0.0
112.0,1.0,4.0,0.0
112.0,1.0,5.0,0.0
112.0,1.0,6.0,0.0
112.0,2.0,1.0,0.0
112.0,2.0,2.0,0.0
112.0,2.0,3.0,0.0
112.0,2.0,4.0,0.0
112.0,2.0,5.0,3.9961399350403246
112.0,2.0,6.0,27.0777471301716
112.0,3.0,1.0,0.0
112.0,3.0,2.0,0.0
112.0,3.0,3.0,0.0
112.0,3.0,4.0,0.0
112.0,3.0,5.0,4.0094125795867015
112.0,3.0,6.0,27.08095987249759
112.0,4.0,1.0,0.0
112.0,4.0,2.0,0.0
112.0,4.0,3.0,0.0
112.0,4.0,4.0,0.0
112.0,4.0,5.0,3.9986758781180174
112.0,4.0,6.0,27.078414907451318
112.0,5.0,1.0,0.0
112.0,5.0,2.0,0.0
112.0,5.0,3.0,0.0
112.0,5.0,4.0,0.0
112.0,5.0,5.0,0.0
112.0,5.0,6.0,0.0
112.0,6.0,1.0,0.0
112.0,6.0,2.0,0.0
112.0,6.0,3.0,0.0
112.0,6.0,4.0,0.0
112.0,6.0,5.0,0.0
112.0,6.0,6.0,16.684453047302767
112.0,7.0,1.0,0.0
112.0,7.0,2.0,0.0
112.0,7.0,3.0,0.0
112.0,7.0,4.0,0.0
112.0,7.0,5.0,3.997117032893852
112.0,7.0,6.0,27.07780439157452
112.0,8.0,1.0,0.0
112.0,8.0,2.0,0.0
112.0,8.0,3.0,0.0
112.0,8.0,4.0,0.0
112.0,8.0,5.0,0.0
112.0,8.0,6.0,9.385353766942258
112.0,9.0,1.0,0.0
112.0,9.0,2.0,0.0
112.0,9.0,3.0,0.0
112.0,9.0,4.0,0.0
112.0,9.0,5.0,0.0
112.0,9.0,6.0,0.0
112.0,10.0,1.0,0.0
112.0,10.0,2.0,0.0
112.0,10.0,3.0,0.0
112.0,10.0,4.0,0.0
112.0,10.0,5.0,1.3430524824029435
112.0,10.0,6.0,23.74431426388036
112.0,11.0,1.0,0.0
112.0,11.0,2.0,0.0
112.0,11.0,3.0,0.0
112.0,11.0,4.0,0.0
112.0,11.0,5.0,3.35066694022352
112.0,11.0,6.0,25.487081734195232
112.0,12.0,1.0,0.0
112.0,12.0,2.0,0.0
112.0,12.0,3.0,0.0
112.0,12.0,4.0,0.0
112.0,12.0,5.0,0.0
112.0,12.0,6.0,9.388076839629557
112.0,13.0,1.0,0.0
112.0,13.0,2.0,0.0
112.0,13.0,3.0,0.0
112.0,13.0,4.0,0.0
112.0,13.0,5.0,0.0
112.0,13.0,6.0,10.700754277001009
112.0,14.0,1.0,0.0
112.0,14.0,2.0,0.0
112.0,14.0,3.0,0.0
112.0,14.0,4.0,0.0
112.0,14.0,5.0,0.0
112.0,14.0,6.0,0.0
113.0,1.0,1.0,0.0
113.0,1.0,2.0,0.0
113.0,1.0,3.0,0.0
113.0,1.0,4.0,0.0
113.0,1.0,5.0,0.0
113.0,1.0,6.0,0.0
113.0,2.0,1.0,0.0
113.0,2.0,2.0,0.0
113.0,2.0,3.0,0.0
113.0,2.0,4.0,0.0
113.0,2.0,5.0,45.275262424229965
113.0,2.0,6.0,0.0
113.0,3.0,1.0,0.0
113.0,3.0,2.0,0.0
113.0,3.0,3.0,0.0
113.0,3.0,4.0,0.0
113.0,3.0,5.0,45.289031963026936
113.0,3.0,6.0,0.0
113.0,4.0,1.0,0.0
113.0,4.0,2.0,0.0
113.0,4.0,3.0,0.0
113.0,4.0,4.0,0.0
113.0,4.0,5.0,45.27836234836754
113.0,4.0,6.0,0.0
113.0,5.0,1.0,0.0
113.0,5.0,2.0,0.0
113.0,5.0,3.0,0.0
113.0,5.0,4.0,0.0
113.0,5.0,5.0,0.0
113.0,5.0,6.0,0.0
113.0,6.0,1.0,0.0
113.0,6.0,2.0,0.0
113.0,6.0,3.0,0.0
113.0,6.0,4.0,0.0
113.0,6.0,5.0,34.70384147295077
113.0,6.0,6.0,0.0
113.0,7.0,1.0,0.0
113.0,7.0,2.0,0.0
113.0,7.0,3.0,0.0
113.0,7.0,4.0,0.0
113.0,7.0,5.0,45.27587601726344
113.0,7.0,6.0,0.0
113.0,8.0,1.0,0.0
113.0,8.0,2.0,0.0
113.0,8.0,3.0,0.0
113.0,8.0,4.0,0.0
113.0,8.0,5.0,26.757835942704602
113.0,8.0,6.0,0.0
113.0,9.0,1.0,0.0
113.0,9.0,2.0,0.0
113.0,9.0,3.0,0.0
113.0,9.0,4.0,0.0
113.0,9.0,5.0,0.0
113.0,9.0,6.0,0.0
113.0,10.0,1.0,0.0
113.0,10.0,2.0,0.0
113.0,10.0,3.0,0.0
113.0,10.0,4.0,0.0
113.0,10.0,5.0,42.62524649853889
113.0,10.0,6.0,0.0
113.0,11.0,1.0,0.0
113.0,11.0,2.0,0.0
113.0,11.0,3.0,0.0
113.0,11.0,4.0,0.0
113.0,11.0,5.0,44.62889401766322
113.0,11.0,6.0,0.0
113.0,12.0,1.0,0.0
113.0,12.0,2.0,0.0
113.0,12.0,3.0,0.0
113.0,12.0,4.0,0.0
113.0,12.0,5.0,26.76487426948453
113.0,12.0,6.0,0.0
113.0,13.0,1.0,0.0
113.0,13.0,2.0,0.0
113.0,13.0,3.0,0.0
113.0,13.0,4.0,0.0
113.0,13.0,5.0,28.17623769823552
113.0,13.0,6.0,0.0
113.0,14.0,1.0,0.0
113.0,14.0,2.0,0.0
113.0,14.0,3.0,0.0
113.0,14.0,4.0,0.0
113.0,14.0,5.0,0.0
113.0,14.0,6.0,0.0
114.0,1.0,1.0,0.0
114.0,1.0,2.0,0.0
114.0,1.0,3.0,0.0
114.0,1.0,4.0,0.0
114.0,1.0,5.0,0.0
114.0,1.0,6.0,0.0
114.0,2.0,1.0,0.0
114.0,2.0,2.0,0.0
114.0,2.0,3.0,0.0
114.0,2.0,4.0,0.0
114.0,2.0,5.0,0.0
114.0,2.0,6.0,56.49876483122448
114.0,3.0,1.0,0.0
114.0,3.0,2.0,0.0
114.0,3.0,3.0,0.0
114.0,3.0,4.0,0.0
114.0,3.0,5.0,0.0
114.0,3.0,6.0,56.50030734905365
114.0,4.0,1.0,0.0
114.0,4.0,2.0,0.0
114.0,4.0,3.0,0.0
114.0,4.0,4.0,0.0
114.0,4.0,5.0,0.0
114.0,4.0,6.0,56.49902875077395
114.0,5.0,1.0,0.0
114.0,5.0,2.0,0.0
114.0,5.0,3.0,0.0
114.0,5.0,4.0,0.0
114.0,5.0,5.0,0.0
114.0,5.0,6.0,0.0
114.0,6.0,1.0,0.0
114.0,6.0,2.0,0.0
114.0,6.0,3.0,0.0
114.0,6.0,4.0,0.0
114.0,6.0,5.0,0.0
114.0,6.0,6.0,46.104803104674
114.0,7.0,1.0,0.0
114.0,7.0,2.0,0.0
114.0,7.0,3.0,0.0
114.0,7.0,4.0,0.0
114.0,7.0,5.0,0.0
114.0,7.0,6.0,56.49855609145396
114.0,8.0,1.0,0.0
114.0,8.0,2.0,0.0
114.0,8.0,3.0,0.0
114.0,8.0,4.0,0.0
114.0,8.0,5.0,0.0
114.0,8.0,6.0,38.80664794113875
114.0,9.0,1.0,0.0
114.0,9.0,2.0,0.0
114.0,9.0,3.0,0.0
114.0,9.0,4.0,0.0
114.0,9.0,5.0,0.0
114.0,9.0,6.0,0.0
114.0,10.0,1.0,0.0
114.0,10.0,2.0,0.0
114.0,10.0,3.0,0.0
114.0,10.0,4.0,0.0
114.0,10.0,5.0,0.0
114.0,10.0,6.0,53.16449830581409
114.0,11.0,1.0,0.0
114.0,11.0,2.0,0.0
114.0,11.0,3.0,0.0
114.0,11.0,4.0,0.0
114.0,11.0,5.0,0.0
114.0,11.0,6.0,54.9084919918589
114.0,12.0,1.0,0.0
114.0,12.0,2.0,0.0
114.0,12.0,3.0,0.0
114.0,12.0,4.0,0.0
114.0,12.0,5.0,0.0
114.0,12.0,6.0,38.80777697284049
114.0,13.0,1.0,0.0
114.0,13.0,2.0,0.0
114.0,13.0,3.0,0.0
114.0,13.0,4.0,0.0
114.0,13.0,5.0,0.0
114.0,13.0,6.0,40.12201081147981
114.0,14.0,1.0,0.0
114.0,14.0,2.0,0.0
114.0,14.0,3.0,0.0
114.0,14.0,4.0,0.0
114.0,14.0,5.0,0.0
114.0,14.0,6.0,0.0
115.0,1.0,1.0,0.0
115.0,1.0,2.0,0.0
115.0,1.0,3.0,0.0
115.0,1.0,4.0,0.0
115.0,1.0,5.0,0.0
115.0,1.0,6.0,0.0
115.0,2.0,1.0,0.0
115.0,2.0,2.0,0.0
115.0,2.0,3.0,0.0
115.0,2.0,4.0,0.0
115.0,2.0,5.0,23.83453772948675
115.0,2.0,6.0,32.61402467438081
115.0,3.0,1.0,0.0
115.0,3.0,2.0,0.0
115.0,3.0,3.0,0.0
115.0,3.0,4.0,0.0
115.0,3.0,5.0,23.887375162920584
115.0,3.0,6.0,32.62344964254651
115.0,4.0,1.0,0.0
115.0,4.0,2.0,0.0
115.0,4.0,3.0,0.0
115.0,4.0,4.0,0.0
115.0,4.0,5.0,23.87830250012408
115.0,4.0,6.0,32.622286022961696
115.0,5.0,1.0,0.0
115.0,5.0,2.0,0.0
115.0,5.0,3.0,0.0
115.0,5.0,4.0,0.0
115.0,5.0,5.0,0.0
115.0,5.0,6.0,0.0
115.0,6.0,1.0,0.0
115.0,6.0,2.0,0.0
115.0,6.0,3.0,0.0
115.0,6.0,4.0,0.0
115.0,6.0,5.0,13.299867251362286
115.0,6.0,6.0,22.227530276799154
115.0,7.0,1.0,0.0
115.0,7.0,2.0,0.0
115.0,7.0,3.0,0.0
115.0,7.0,4.0,0.0
115.0,7.0,5.0,23.874068009924088
115.0,7.0,6.0,32.62175720141537
115.0,8.0,1.0,0.0
115.0,8.0,2.0,0.0
115.0,8.0,3.0,0.0
115.0,8.0,4.0,0.0
115.0,8.0,5.0,5.358823072511552
115.0,8.0,6.0,14.929831232465384
115.0,9.0,1.0,0.0
115.0,9.0,2.0,0.0
115.0,9.0,3.0,0.0
115.0,9.0,4.0,0.0
115.0,9.0,5.0,0.0
115.0,9.0,6.0,0.0
115.0,10.0,1.0,0.0
115.0,10.0,2.0,0.0
115.0,10.0,3.0,0.0
115.0,10.0,4.0,0.0
115.0,10.0,5.0,21.226306397101787
115.0,10.0,6.0,29.28769433063929
115.0,11.0,1.0,0.0
115.0,11.0,2.0,0.0
115.0,11.0,3.0,0.0
115.0,11.0,4.0,0.0
115.0,11.0,5.0,23.22822585956297
115.0,11.0,6.0,31.031492953059157
115.0,12.0,1.0,0.0
115.0,12.0,2.0,0.0
115.0,12.0,3.0,0.0
115.0,12.0,4.0,0.0
115.0,12.0,5.0,5.364240987511341
115.0,12.0,6.0,14.93083805080019
115.0,13.0,1.0,0.0
115.0,13.0,2.0,0.0
115.0,13.0,3.0,0.0
115.0,13.0,4.0,0.0
115.0,13.0,5.0,6.7770992716978
115.0,13.0,6.0,16.245178233510433
115.0,14.0,1.0,0.0
115.0,14.0,2.0,0.0
115.0,14.0,3.0,0.0
115.0,14.0,4.0,0.0
115.0,14.0,5.0,0.0
115.0,14.0,6.0,0.0
116.0,1.0,1.0,0.0
116.0,1.0,2.0,0.0
116.0,1.0,3.0,0.0
116.0,1.0,4.0,0.0
116.0,1.0,5.0,0.0
116.0,1.0,6.0,0.0
116.0,2.0,1.0,0.0
116.0,2.0,2.0,0.0
116.0,2.0,3.0,0.0
116.0,2.0,4.0,0.0
116.0,2.0,5.0,43.69545574712895
116.0,2.0,6.0,0.0
116.0,3.0,1.0,0.0
116.0,3.0,2.0,0.0
116.0,3.0,3.0,0.0
116.0,3.0,4.0,0.0
116.0,3.0,5.0,43.70368445052041
116.0,3.0,6.0,0.0
116.0,4.0,1.0,0.0
116.0,4.0,2.0,0.0
116.0,4.0,3.0,0.0
116.0,4.0,4.0,0.0
116.0,4.0,5.0,43.69882711779427
116.0,4.0,6.0,0.0
116.0,5.0,1.0,0.0
116.0,5.0,2.0,0.0
116.0,5.0,3.0,0.0
116.0,5.0,4.0,0.0
116.0,5.0,5.0,0.0
116.0,5.0,6.0,0.0
116.0,6.0,1.0,0.0
116.0,6.0,2.0,0.0
116.0,6.0,3.0,0.0
116.0,6.0,4.0,0.0
116.0,6.0,5.0,33.119599020476215
116.0,6.0,6.0,0.0
116.0,7.0,1.0,0.0
116.0,7.0,2.0,0.0
116.0,7.0,3.0,0.0
116.0,7.0,4.0,0.0
116.0,7.0,5.0,43.694572797171745
116.0,7.0,6.0,0.0
116.0,8.0,1.0,0.0
116.0,8.0,2.0,0.0
116.0,8.0,3.0,0.0
116.0,8.0,4.0,0.0
116.0,8.0,5.0,25.17809363729375
116.0,8.0,6.0,0.0
116.0,9.0,1.0,0.0
116.0,9.0,2.0,0.0
116.0,9.0,3.0,0.0
116.0,9.0,4.0,0.0
116.0,9.0,5.0,0.0
116.0,9.0,6.0,0.0
116.0,10.0,1.0,0.0
116.0,10.0,2.0,0.0
116.0,10.0,3.0,0.0
116.0,10.0,4.0,0.0
116.0,10.0,5.0,41.04632347769966
116.0,10.0,6.0,0.0
116.0,11.0,1.0,0.0
116.0,11.0,2.0,0.0
116.0,11.0,3.0,0.0
116.0,11.0,4.0,0.0
116.0,11.0,5.0,43.04813046079793
116.0,11.0,6.0,0.0
116.0,12.0,1.0,0.0
116.0,12.0,2.0,0.0
116.0,12.0,3.0,0.0
116.0,12.0,4.0,0.0
116.0,12.0,5.0,25.17951310354373
116.0,12.0,6.0,0.0
116.0,13.0,1.0,0.0
116.0,13.0,2.0,0.0
116.0,13.0,3.0,0.0
116.0,13.0,4.0,0.0
116.0,13.0,5.0,26.59651382738824
116.0,13.0,6.0,0.0
116.0,14.0,1.0,0.0
116.0,14.0,2.0,0.0
116.0,14.0,3.0,0.0
116.0,14.0,4.0,0.0
116.0,14.0,5.0,0.0
116.0,14.0,6.0,0.0
128.0,1.0,1.0,0.0
128.0,1.0,2.0,0.0
128.0,1.0,3.0,0.0
128.0,1.0,4.0,0.0
128.0,1.0,5.0,0.0
128.0,1.0,6.0,0.0
128.0,2.0,1.0,0.0
128.0,2.0,2.0,0.0
128.0,2.0,3.0,0.0
128.0,2.0,4.0,0.0
128.0,2.0,5.0,0.0
128.0,2.0,6.0,13.62084422490516
128.0,3.0,1.0,0.0
128.0,3.0,2.0,0.0
128.0,3.0,3.0,0.0
128.0,3.0,4.0,0.0
128.0,3.0,5.0,0.0
128.0,3.0,6.0,13.622396498929374
128.0,4.0,1.0,0.0
128.0,4.0,2.0,0.0
128.0,4.0,3.0,0.0
128.0,4.0,4.0,0.0
128.0,4.0,5.0,0.0
128.0,4.0,6.0,13.621298813290613
128.0,5.0,1.0,0.0
128.0,5.0,2.0,0.0
128.0,5.0,3.0,0.0
128.0,5.0,4.0,0.0
128.0,5.0,5.0,0.0
128.0,5.0,6.0,0.0
128.0,6.0,1.0,0.0
128.0,6.0,2.0,0.0
128.0,6.0,3.0,0.0
128.0,6.0,4.0,0.0
128.0,6.0,5.0,0.0
128.0,6.0,6.0,3.2253793087266174
128.0,7.0,1.0,0.0
128.0,7.0,2.0,0.0
128.0,7.0,3.0,0.0
128.0,7.0,4.0,0.0
128.0,7.0,5.0,0.0
128.0,7.0,6.0,13.620538696250962
128.0,8.0,1.0,0.0
128.0,8.0,2.0,0.0
128.0,8.0,3.0,0.0
128.0,8.0,4.0,0.0
128.0,8.0,5.0,0.0
128.0,8.0,6.0,0.0
128.0,9.0,1.0,0.0
128.0,9.0,2.0,0.0
128.0,9.0,3.0,0.0
128.0,9.0,4.0,0.0
128.0,9.0,5.0,0.0
128.0,9.0,6.0,0.0
128.0,10.0,1.0,0.0
128.0,10.0,2.0,0.0
128.0,10.0,3.0,0.0
128.0,10.0,4.0,0.0
128.0,10.0,5.0,0.0
128.0,10.0,6.0,10.286897365524556
128.0,11.0,1.0,0.0
128.0,11.0,2.0,0.0
128.0,11.0,3.0,0.0
128.0,11.0,4.0,0.0
128.0,11.0,5.0,0.0
128.0,11.0,6.0,12.030113791660114
128.0,12.0,1.0,0.0
128.0,12.0,2.0,0.0
128.0,12.0,3.0,0.0
128.0,12.0,4.0,0.0
128.0,12.0,5.0,0.0
128.0,12.0,6.0,0.0
128.0,13.0,1.0,0.0
128.0,13.0,2.0,0.0
128.0,13.0,3.0,0.0
128.0,13.0,4.0,0.0
128.0,13.0,5.0,0.0
128.0,13.0,6.0,0.0
128.0,14.0,1.0,0.0
128.0,14.0,2.0,0.0
128.0,14.0,3.0,0.0
128.0,14.0,4.0,0.0
128.0,14.0,5.0,0.0
128.0,14.0,6.0,0.0
129.0,1.0,1.0,0.0
129.0,1.0,2.0,0.0
129.0,1.0,3.0,0.0
129.0,1.0,4.0,0.0
129.0,1.0,5.0,0.0
129.0,1.0,6.0,0.0
129.0,2.0,1.0,0.0
129.0,2.0,2.0,0.0
129.0,2.0,3.0,0.0
129.0,2.0,4.0,0.0
129.0,2.0,5.0,0.0
129.0,2.0,6.0,8.184240918574826
129.0,3.0,1.0,0.0
129.0,3.0,2.0,0.0
129.0,3.0,3.0,0.0
129.0,3.0,4.0,0.0
129.0,3.0,5.0,0.0
129.0,3.0,6.0,8.185245129008617
129.0,4.0,1.0,0.0
129.0,4.0,2.0,0.0
129.0,4.0,3.0,0.0
129.0,4.0,4.0,0.0
129.0,4.0,5.0,0.0
129.0,4.0,6.0,8.184289197698572
129.0,5.0,1.0,0.0
129.0,5.0,2.0,0.0
129.0,5.0,3.0,0.0
129.0,5.0,4.0,0.0
129.0,5.0,5.0,0.0
129.0,5.0,6.0,0.0
129.0,6.0,1.0,0.0
129.0,6.0,2.0,0.0
129.0,6.0,3.0,0.0
129.0,6.0,4.0,0.0
129.0,6.0,5.0,0.0
129.0,6.0,6.0,0.0
129.0,7.0,1.0,0.0
129.0,7.0,2.0,0.0
129.0,7.0,3.0,0.0
129.0,7.0,4.0,0.0
129.0,7.0,5.0,0.0
129.0,7.0,6.0,8.184209256252803
129.0,8.0,1.0,0.0
129.0,8.0,2.0,0.0
129.0,8.0,3.0,0.0
129.0,8.0,4.0,0.0
129.0,8.0,5.0,0.0
129.0,8.0,6.0,0.0
129.0,9.0,1.0,0.0
129.0,9.0,2.0,0.0
129.0,9.0,3.0,0.0
129.0,9.0,4.0,0.0
129.0,9.0,5.0,0.0
129.0,9.0,6.0,0.0
129.0,10.0,1.0,0.0
129.0,10.0,2.0,0.0
129.0,10.0,3.0,0.0
129.0,10.0,4.0,0.0
129.0,10.0,5.0,0.0
129.0,10.0,6.0,4.849010492168231
129.0,11.0,1.0,0.0
129.0,11.0,2.0,0.0
129.0,11.0,3.0,0.0
129.0,11.0,4.0,0.0
129.0,11.0,5.0,0.0
129.0,11.0,6.0,6.594226797706693
129.0,12.0,1.0,0.0
129.0,12.0,2.0,0.0
129.0,12.0,3.0,0.0
129.0,12.0,4.0,0.0
129.0,12.0,5.0,0.0
129.0,12.0,6.0,0.0
129.0,13.0,1.0,0.0
129.0,13.0,2.0,0.0
129.0,13.0,3.0,0.0
129.0,13.0,4.0,0.0
129.0,13.0,5.0,0.0
129.0,13.0,6.0,0.0
129.0,14.0,1.0,0.0
129.0,14.0,2.0,0.0
129.0,14.0,3.0,0.0
129.0,14.0,4.0,0.0
129.0,14.0,5.0,0.0
129.0,14.0,6.0,0.0
130.0,1.0,1.0,0.0
130.0,1.0,2.0,0.0
130.0,1.0,3.0,0.0
130.0,1.0,4.0,0.0
130.0,1.0,5.0,0.0
130.0,1.0,6.0,0.0
130.0,2.0,1.0,0.0
130.0,2.0,2.0,0.0
130.0,2.0,3.0,0.0
130.0,2.0,4.0,0.0
130.0,2.0,5.0,0.0
130.0,2.0,6.0,17.90533303628557
130.0,3.0,1.0,0.0
130.0,3.0,2.0,0.0
130.0,3.0,3.0,0.0
130.0,3.0,4.0,0.0
130.0,3.0,5.0,0.0
130.0,3.0,6.0,17.90936855788186
130.0,4.0,1.0,0.0
130.0,4.0,2.0,0.0
130.0,4.0,3.0,0.0
130.0,4.0,4.0,0.0
130.0,4.0,5.0,0.0
130.0,4.0,6.0,17.906118623912295
130.0,5.0,1.0,0.0
130.0,5.0,2.0,0.0
130.0,5.0,3.0,0.0
130.0,5.0,4.0,0.0
130.0,5.0,5.0,0.0
130.0,5.0,6.0,0.0
130.0,6.0,1.0,0.0
130.0,6.0,2.0,0.0
130.0,6.0,3.0,0.0
130.0,6.0,4.0,0.0
130.0,6.0,5.0,0.0
130.0,6.0,6.0,7.511323492515713
130.0,7.0,1.0,0.0
130.0,7.0,2.0,0.0
130.0,7.0,3.0,0.0
130.0,7.0,4.0,0.0
130.0,7.0,5.0,0.0
130.0,7.0,6.0,17.905408643714736
130.0,8.0,1.0,0.0
130.0,8.0,2.0,0.0
130.0,8.0,3.0,0.0
130.0,8.0,4.0,0.0
130.0,8.0,5.0,0.0
130.0,8.0,6.0,0.0
130.0,9.0,1.0,0.0
130.0,9.0,2.0,0.0
130.0,9.0,3.0,0.0
130.0,9.0,4.0,0.0
130.0,9.0,5.0,0.0
130.0,9.0,6.0,0.0
130.0,10.0,1.0,0.0
130.0,10.0,2.0,0.0
130.0,10.0,3.0,0.0
130.0,10.0,4.0,0.0
130.0,10.0,5.0,0.0
130.0,10.0,6.0,14.570846601638172
130.0,11.0,1.0,0.0
130.0,11.0,2.0,0.0
130.0,11.0,3.0,0.0
130.0,11.0,4.0,0.0
130.0,11.0,5.0,0.0
130.0,11.0,6.0,16.314455278334766
130.0,12.0,1.0,0.0
130.0,12.0,2.0,0.0
130.0,12.0,3.0,0.0
130.0,12.0,4.0,0.0
130.0,12.0,5.0,0.0
130.0,12.0,6.0,0.0
130.0,13.0,1.0,0.0
130.0,13.0,2.0,0.0
130.0,13.0,3.0,0.0
130.0,13.0,4.0,0.0
130.0,13.0,5.0,0.0
130.0,13.0,6.0,1.5258272124648298
130.0,14.0,1.0,0.0
130.0,14.0,2.0,0.0
130.0,14.0,3.0,0.0
130.0,14.0,4.0,0.0
130.0,14.0,5.0,0.0
130.0,14.0,6.0,0.0
131.0,1.0,1.0,0.0
131.0,1.0,2.0,0.0
131.0,1.0,3.0,0.0
131.0,1.0,4.0,0.0
131.0,1.0,5.0,0.0
131.0,1.0,6.0,0.0
131.0,2.0,1.0,0.0
131.0,2.0,2.0,0.0
131.0,2.0,3.0,0.0
131.0,2.0,4.0,0.0
131.0,2.0,5.0,0.0
131.0,2.0,6.0,19.89687140481311
131.0,3.0,1.0,0.0
131.0,3.0,2.0,0.0
131.0,3.0,3.0,0.0
